"kodjaz","akrcis","kodcis","chodnota","zkrtext","text","admplod","admnepo","min_tupy","max_tupy","min_ostry","max_ostry","export_dwh"
"CS","INTERVAL",7700,"410097410097000","<97; 97>","97","1900-01-01","9999-09-09",,,97,97,
"CS","INTERVAL",7700,"410097610098000","<97; 98)","97 až 98 (více nebo rovno 97 a méně než 98)","1900-01-01","9999-09-09",,98,97,,
"CS","INTERVAL",7700,"410098410098000","<98; 98>","98","1900-01-01","9999-09-09",,,98,98,
"CS","INTERVAL",7700,"410098610099000","<98; 99)","98 až 99 (více nebo rovno 98 a méně než 99)","1900-01-01","9999-09-09",,99,98,,
"CS","INTERVAL",7700,"410099410099000","<99; 99>","99","1900-01-01","9999-09-09",,,99,99,
"CS","INTERVAL",7700,"410099420100000","<99; 100>","99 až 100 (více nebo rovno 99 a méně nebo rovno 100)","1900-01-01","9999-09-09",,,99,100,
"CS","INTERVAL",7700,"410099620100000","<99; 100)","99 až 100 (více nebo rovno 99 a méně než 100)","1900-01-01","9999-09-09",,100,99,,
"CS","INTERVAL",7700,"410099799999000","<99; N)","Od 99 (více nebo rovno 99)","1900-01-01","9999-09-09",,99999999999999999999,99,,
"CS","INTERVAL",7700,"420100420100000","<100; 100>","100","1900-01-01","9999-09-09",,,100,100,
"CS","INTERVAL",7700,"420100420250000","<100; 250>","100 až 250 (více nebo rovno 100 a méně nebo rovno 250)","1900-01-01","9999-09-09",,,100,250,
"CS","INTERVAL",7700,"420100620101000","<100; 101)","100 až 101 (více nebo rovno 100 a méně než 101)","1900-01-01","9999-09-09",,101,100,,
"CS","INTERVAL",7700,"420100620120000","<100; 120)","100 až 120 (více nebo rovno 100 a méně než 120)","1900-01-01","9999-09-09",,120,100,,
"CS","INTERVAL",7700,"420100620150000","<100; 150)","100 až 150 (více nebo rovno 100 a méně než 150)","1900-01-01","9999-09-09",,150,100,,
"CS","INTERVAL",7700,"420100620200000","<100; 200)","100 až 200 (více nebo rovno 100 a méně než 200)","1900-01-01","9999-09-09",,200,100,,"A"
"CS","INTERVAL",7700,"420100620250000","<100; 250)","100 až 250 (více nebo rovno 100 a méně než 250)","1900-01-01","9999-09-09",,250,100,,
"CS","INTERVAL",7700,"420100620300000","<100; 300)","100 až 300 (více nebo rovno 100 a méně než 300)","1900-01-01","9999-09-09",,300,100,,
"CS","INTERVAL",7700,"420100620500000","<100; 500)","100 až 500 (více nebo rovno 100 a méně než 500)","1900-01-01","9999-09-09",,500,100,,"A"
"CS","INTERVAL",7700,"420100799999000","<100; N)","Od 100 (více nebo rovno 100)","1900-01-01","9999-09-09",,99999999999999999999,100,,
"CS","INTERVAL",7700,"420101420101000","<101; 101>","101","1900-01-01","9999-09-09",,,101,101,
"CS","INTERVAL",7700,"420101420150000","<101; 150>","101 až 150 (více nebo rovno 101 a méně nebo rovno 150)","1900-01-01","9999-09-09",,,101,150,
"CS","INTERVAL",7700,"420101620102000","<101; 102)","101 až 102 (více nebo rovno 101 a méně než 102)","1900-01-01","9999-09-09",,102,101,,
"CS","INTERVAL",7700,"420101799999000","<101; N)","Od 101 (více nebo rovno 101)","1900-01-01","9999-09-09",,99999999999999999999,101,,
"CS","INTERVAL",7700,"420102420102000","<102; 102>","102","1900-01-01","9999-09-09",,,102,102,
"CS","INTERVAL",7700,"420102620103000","<102; 103)","102 až 103 (více nebo rovno 102 a méně než 103)","1900-01-01","9999-09-09",,103,102,,
"CS","INTERVAL",7700,"420103420103000","<103; 103>","103","1900-01-01","9999-09-09",,,103,103,
"CS","INTERVAL",7700,"420103620104000","<103; 104)","103 až 104 (více nebo rovno 103 a méně než 104)","1900-01-01","9999-09-09",,104,103,,
"CS","INTERVAL",7700,"420103799999000","<103; N)","Od 103 (více nebo rovno 103)","1900-01-01","9999-09-09",,99999999999999999999,103,,
"CS","INTERVAL",7700,"420104420104000","<104; 104>","104","1900-01-01","9999-09-09",,,104,104,
"CS","INTERVAL",7700,"420104620105000","<104; 105)","104 až 105 (více nebo rovno 104 a méně než 105)","1900-01-01","9999-09-09",,105,104,,
"CS","INTERVAL",7700,"420105420105000","<105; 105>","105","1900-01-01","9999-09-09",,,105,105,
"CS","INTERVAL",7700,"420105620106000","<105; 106)","105 až 106 (více nebo rovno 105 a méně než 106)","1900-01-01","9999-09-09",,106,105,,
"CS","INTERVAL",7700,"420105799999000","<105; N)","Od 105 (více nebo rovno 105)","1900-01-01","9999-09-09",,99999999999999999999,105,,
"CS","INTERVAL",7700,"420106420106000","<106; 106>","106","1900-01-01","9999-09-09",,,106,106,
"CS","INTERVAL",7700,"420107420107000","<107; 107>","107","1900-01-01","9999-09-09",,,107,107,
"CS","INTERVAL",7700,"420108420108000","<108; 108>","108","1900-01-01","9999-09-09",,,108,108,
"CS","INTERVAL",7700,"420109420109000","<109; 109>","109","1900-01-01","9999-09-09",,,109,109,
"CS","INTERVAL",7700,"420109420110000","<109; 110>","109 až 110 (více nebo rovno 109 a méně nebo rovno 110)","1900-01-01","9999-09-09",,,109,110,
"CS","INTERVAL",7700,"420110420110000","<110; 110>","110","1900-01-01","9999-09-09",,,110,110,
"CS","INTERVAL",7700,"420110799999000","<110; N)","Od 110 (více nebo rovno 110)","1900-01-01","9999-09-09",,99999999999999999999,110,,
"CS","INTERVAL",7700,"420111420111000","<111; 111>","111","1900-01-01","9999-09-09",,,111,111,
"CS","INTERVAL",7700,"420112420112000","<112; 112>","112","1900-01-01","9999-09-09",,,112,112,
"CS","INTERVAL",7700,"420113420113000","<113; 113>","113","1900-01-01","9999-09-09",,,113,113,
"CS","INTERVAL",7700,"420114420114000","<114; 114>","114","1900-01-01","9999-09-09",,,114,114,
"CS","INTERVAL",7700,"420115420115000","<115; 115>","115","1900-01-01","9999-09-09",,,115,115,
"CS","INTERVAL",7700,"420116420116000","<116; 116>","116","1900-01-01","9999-09-09",,,116,116,
"CS","INTERVAL",7700,"420117420117000","<117; 117>","117","1900-01-01","9999-09-09",,,117,117,
"CS","INTERVAL",7700,"420118420118000","<118; 118>","118","1900-01-01","9999-09-09",,,118,118,
"CS","INTERVAL",7700,"420119420119000","<119; 119>","119","1900-01-01","9999-09-09",,,119,119,
"CS","INTERVAL",7700,"420120420120000","<120; 120>","120","1900-01-01","9999-09-09",,,120,120,
"CS","INTERVAL",7700,"420120420310000","<120; 310>","120 až 310 (více nebo rovno 120 a méně nebo rovno 310)","1900-01-01","9999-09-09",,,120,310,
"CS","INTERVAL",7700,"420120420476000","<120; 476>","120 až 476 (více nebo rovno 120 a méně nebo rovno 476)","1900-01-01","9999-09-09",,,120,476,
"CS","INTERVAL",7700,"420120620140000","<120; 140)","120 až 140 (více nebo rovno 120 a méně než 140)","1900-01-01","9999-09-09",,140,120,,
"CS","INTERVAL",7700,"420120620150000","<120; 150)","120 až 150 (více nebo rovno 120 a méně než 150)","1900-01-01","9999-09-09",,150,120,,
"CS","INTERVAL",7700,"420120620400000","<120; 400)","120 až 400 (více nebo rovno 120 a méně než 400)","1900-01-01","9999-09-09",,400,120,,
"CS","INTERVAL",7700,"420120799999000","<120; N)","Od 120 (více nebo rovno 120)","1900-01-01","9999-09-09",,99999999999999999999,120,,
"CS","INTERVAL",7700,"420121420121000","<121; 121>","121","1900-01-01","9999-09-09",,,121,121,
"CS","INTERVAL",7700,"420121420122000","<121; 122>","121 až 122 (více nebo rovno 121 a méně nebo rovno 122)","1900-01-01","9999-09-09",,,121,122,
"CS","INTERVAL",7700,"420122420122000","<122; 122>","122","1900-01-01","9999-09-09",,,122,122,
"CS","INTERVAL",7700,"420123420123000","<123; 123>","123","1900-01-01","9999-09-09",,,123,123,
"CS","INTERVAL",7700,"420124420124000","<124; 124>","124","1900-01-01","9999-09-09",,,124,124,
"CS","INTERVAL",7700,"420125420125000","<125; 125>","125","1900-01-01","9999-09-09",,,125,125,
"CS","INTERVAL",7700,"420126420126000","<126; 126>","126","1900-01-01","9999-09-09",,,126,126,
"CS","INTERVAL",7700,"420127420127000","<127; 127>","127","1900-01-01","9999-09-09",,,127,127,
"CS","INTERVAL",7700,"420128420128000","<128; 128>","128","1900-01-01","9999-09-09",,,128,128,
"CS","INTERVAL",7700,"420129420129000","<129; 129>","129","1900-01-01","9999-09-09",,,129,129,
"CS","INTERVAL",7700,"420130420130000","<130; 130>","130","1900-01-01","9999-09-09",,,130,130,
"CS","INTERVAL",7700,"420130620140000","<130; 140)","130 až 140 (více nebo rovno 130 a méně než 140)","1900-01-01","9999-09-09",,140,130,,
"CS","INTERVAL",7700,"420130799999000","<130; N)","Od 130 (více nebo rovno 130)","1900-01-01","9999-09-09",,99999999999999999999,130,,
"CS","INTERVAL",7700,"420131420131000","<131; 131>","131","1900-01-01","9999-09-09",,,131,131,
"CS","INTERVAL",7700,"420132420132000","<132; 132>","132","1900-01-01","9999-09-09",,,132,132,
"CS","INTERVAL",7700,"420133420133000","<133; 133>","133","1900-01-01","9999-09-09",,,133,133,
"CS","INTERVAL",7700,"420134420134000","<134; 134>","134","1900-01-01","9999-09-09",,,134,134,
"CS","INTERVAL",7700,"420135420135000","<135; 135>","135","1900-01-01","9999-09-09",,,135,135,
"CS","INTERVAL",7700,"420136420136000","<136; 136>","136","1900-01-01","9999-09-09",,,136,136,
"CS","INTERVAL",7700,"420137420137000","<137; 137>","137","1900-01-01","9999-09-09",,,137,137,
"CS","INTERVAL",7700,"420137420138000","<137; 138>","137 až 138 (více nebo rovno 137 a méně nebo rovno 138)","1900-01-01","9999-09-09",,,137,138,
"CS","INTERVAL",7700,"420138420138000","<138; 138>","138","1900-01-01","9999-09-09",,,138,138,
"CS","INTERVAL",7700,"420139420139000","<139; 139>","139","1900-01-01","9999-09-09",,,139,139,
"CS","INTERVAL",7700,"420140420140000","<140; 140>","140","1900-01-01","9999-09-09",,,140,140,
"CS","INTERVAL",7700,"420140620150000","<140; 150)","140 až 150 (více nebo rovno 140 a méně než 150)","1900-01-01","9999-09-09",,150,140,,
"CS","INTERVAL",7700,"420141420141000","<141; 141>","141","1900-01-01","9999-09-09",,,141,141,
"CS","INTERVAL",7700,"420141420142000","<141; 142>","141 až 142 (více nebo rovno 141 a méně nebo rovno 142)","1900-01-01","9999-09-09",,,141,142,
"CS","INTERVAL",7700,"420142420142000","<142; 142>","142","1900-01-01","9999-09-09",,,142,142,
"CS","INTERVAL",7700,"420143420143000","<143; 143>","143","1900-01-01","9999-09-09",,,143,143,
"CS","INTERVAL",7700,"420144420144000","<144; 144>","144","1900-01-01","9999-09-09",,,144,144,
"CS","INTERVAL",7700,"420145420145000","<145; 145>","145","1900-01-01","9999-09-09",,,145,145,
"CS","INTERVAL",7700,"420146420146000","<146; 146>","146","1900-01-01","9999-09-09",,,146,146,
"CS","INTERVAL",7700,"420147420147000","<147; 147>","147","1900-01-01","9999-09-09",,,147,147,
"CS","INTERVAL",7700,"420148420148000","<148; 148>","148","1900-01-01","9999-09-09",,,148,148,
"CS","INTERVAL",7700,"420149420149000","<149; 149>","149","1900-01-01","9999-09-09",,,149,149,
"CS","INTERVAL",7700,"420149420150000","<149; 150>","149 až 150 (více nebo rovno 149 a méně nebo rovno 150)","1900-01-01","9999-09-09",,,149,150,
"CS","INTERVAL",7700,"420150420150000","<150; 150>","150","1900-01-01","9999-09-09",,,150,150,
"CS","INTERVAL",7700,"420150420151000","<150; 151>","150 až 151 (více nebo rovno 150 a méně nebo rovno 151)","1900-01-01","9999-09-09",,,150,151,
"CS","INTERVAL",7700,"420150420476000","<150; 476>","150 až 476 (více nebo rovno 150 a méně nebo rovno 476)","1900-01-01","9999-09-09",,,150,476,
"CS","INTERVAL",7700,"420150620160000","<150; 160)","150 až 160 (více nebo rovno 150 a méně než 160)","1900-01-01","9999-09-09",,160,150,,
"CS","INTERVAL",7700,"420150620200000","<150; 200)","150 až 200 (více nebo rovno 150 a méně než 200)","1900-01-01","9999-09-09",,200,150,,
"CS","INTERVAL",7700,"420150799999000","<150; N)","Od 150 (více nebo rovno 150)","1900-01-01","9999-09-09",,99999999999999999999,150,,
"CS","INTERVAL",7700,"420151420151000","<151; 151>","151","1900-01-01","9999-09-09",,,151,151,
"CS","INTERVAL",7700,"420151420152000","<151; 152>","151 až 152 (více nebo rovno 151 a méně nebo rovno 152)","1900-01-01","9999-09-09",,,151,152,
"CS","INTERVAL",7700,"420151420300000","<151; 300>","151 až 300 (více nebo rovno 151 a méně nebo rovno 300)","1900-01-01","9999-09-09",,,151,300,
"CS","INTERVAL",7700,"420152420152000","<152; 152>","152","1900-01-01","9999-09-09",,,152,152,
"CS","INTERVAL",7700,"420152420153000","<152; 153>","152 až 153 (více nebo rovno 152 a méně nebo rovno 153)","1900-01-01","9999-09-09",,,152,153,
"CS","INTERVAL",7700,"420153420153000","<153; 153>","153","1900-01-01","9999-09-09",,,153,153,
"CS","INTERVAL",7700,"420154420154000","<154; 154>","154","1900-01-01","9999-09-09",,,154,154,
"CS","INTERVAL",7700,"420155420155000","<155; 155>","155","1900-01-01","9999-09-09",,,155,155,
"CS","INTERVAL",7700,"420155420156000","<155; 156>","155 až 156 (více nebo rovno 155 a méně nebo rovno 156)","1900-01-01","9999-09-09",,,155,156,
"CS","INTERVAL",7700,"420156420156000","<156; 156>","156","1900-01-01","9999-09-09",,,156,156,
"CS","INTERVAL",7700,"420157420157000","<157; 157>","157","1900-01-01","9999-09-09",,,157,157,
"CS","INTERVAL",7700,"420157420158000","<157; 158>","157 až 158 (více nebo rovno 157 a méně nebo rovno 158)","1900-01-01","9999-09-09",,,157,158,
"CS","INTERVAL",7700,"420158420158000","<158; 158>","158","1900-01-01","9999-09-09",,,158,158,
"CS","INTERVAL",7700,"420159420159000","<159; 159>","159","1900-01-01","9999-09-09",,,159,159,
"CS","INTERVAL",7700,"420159420160000","<159; 160>","159 až 160 (více nebo rovno 159 a méně nebo rovno 160)","1900-01-01","9999-09-09",,,159,160,
"CS","INTERVAL",7700,"420160420160000","<160; 160>","160","1900-01-01","9999-09-09",,,160,160,
"CS","INTERVAL",7700,"420160620170000","<160; 170)","160 až 170 (více nebo rovno 160 a méně než 170)","1900-01-01","9999-09-09",,170,160,,
"CS","INTERVAL",7700,"420161420161000","<161; 161>","161","1900-01-01","9999-09-09",,,161,161,
"CS","INTERVAL",7700,"420162420162000","<162; 162>","162","1900-01-01","9999-09-09",,,162,162,
"CS","INTERVAL",7700,"420163420163000","<163; 163>","163","1900-01-01","9999-09-09",,,163,163,
"CS","INTERVAL",7700,"420163420164000","<163; 164>","163 až 164 (více nebo rovno 163 a méně nebo rovno 164)","1900-01-01","9999-09-09",,,163,164,
"CS","INTERVAL",7700,"420164420164000","<164; 164>","164","1900-01-01","9999-09-09",,,164,164,
"CS","INTERVAL",7700,"420165420165000","<165; 165>","165","1900-01-01","9999-09-09",,,165,165,
"CS","INTERVAL",7700,"420166420166000","<166; 166>","166","1900-01-01","9999-09-09",,,166,166,
"CS","INTERVAL",7700,"420166420167000","<166; 167>","166 až 167 (více nebo rovno 166 a méně nebo rovno 167)","1900-01-01","9999-09-09",,,166,167,
"CS","INTERVAL",7700,"420167420167000","<167; 167>","167","1900-01-01","9999-09-09",,,167,167,
"CS","INTERVAL",7700,"420168420168000","<168; 168>","168","1900-01-01","9999-09-09",,,168,168,
"CS","INTERVAL",7700,"420169420169000","<169; 169>","169","1900-01-01","9999-09-09",,,169,169,
"CS","INTERVAL",7700,"420170420170000","<170; 170>","170","1900-01-01","9999-09-09",,,170,170,
"CS","INTERVAL",7700,"420170620180000","<170; 180)","170 až 180 (více nebo rovno 170 a méně než 180)","1900-01-01","9999-09-09",,180,170,,
"CS","INTERVAL",7700,"420171420171000","<171; 171>","171","1900-01-01","9999-09-09",,,171,171,
"CS","INTERVAL",7700,"420171420172000","<171; 172>","171 až 172 (více nebo rovno 171 a méně nebo rovno 172)","1900-01-01","9999-09-09",,,171,172,
"CS","INTERVAL",7700,"420172420172000","<172; 172>","172","1900-01-01","9999-09-09",,,172,172,
"CS","INTERVAL",7700,"420173420173000","<173; 173>","173","1900-01-01","9999-09-09",,,173,173,
"CS","INTERVAL",7700,"420174420174000","<174; 174>","174","1900-01-01","9999-09-09",,,174,174,
"CS","INTERVAL",7700,"420174420175000","<174; 175>","174 až 175 (více nebo rovno 174 a méně nebo rovno 175)","1900-01-01","9999-09-09",,,174,175,
"CS","INTERVAL",7700,"420175420175000","<175; 175>","175","1900-01-01","9999-09-09",,,175,175,
"CS","INTERVAL",7700,"420176420176000","<176; 176>","176","1900-01-01","9999-09-09",,,176,176,
"CS","INTERVAL",7700,"420176420177000","<176; 177>","176 až 177 (více nebo rovno 176 a méně nebo rovno 177)","1900-01-01","9999-09-09",,,176,177,
"CS","INTERVAL",7700,"420177420177000","<177; 177>","177","1900-01-01","9999-09-09",,,177,177,
"CS","INTERVAL",7700,"420178420178000","<178; 178>","178","1900-01-01","9999-09-09",,,178,178,
"CS","INTERVAL",7700,"420178420179000","<178; 179>","178 až 179 (více nebo rovno 178 a méně nebo rovno 179)","1900-01-01","9999-09-09",,,178,179,
"CS","INTERVAL",7700,"420179420179000","<179; 179>","179","1900-01-01","9999-09-09",,,179,179,
"CS","INTERVAL",7700,"420180420180000","<180; 180>","180","1900-01-01","9999-09-09",,,180,180,
"CS","INTERVAL",7700,"420180620190000","<180; 190)","180 až 190 (více nebo rovno 180 a méně než 190)","1900-01-01","9999-09-09",,190,180,,
"CS","INTERVAL",7700,"420181420181000","<181; 181>","181","1900-01-01","9999-09-09",,,181,181,
"CS","INTERVAL",7700,"420182420182000","<182; 182>","182","1900-01-01","9999-09-09",,,182,182,
"CS","INTERVAL",7700,"420183420183000","<183; 183>","183","1900-01-01","9999-09-09",,,183,183,
"CS","INTERVAL",7700,"420184420184000","<184; 184>","184","1900-01-01","9999-09-09",,,184,184,
"CS","INTERVAL",7700,"420185420185000","<185; 185>","185","1900-01-01","9999-09-09",,,185,185,
"CS","INTERVAL",7700,"420185420186000","<185; 186>","185 až 186 (více nebo rovno 185 a méně nebo rovno 186)","1900-01-01","9999-09-09",,,185,186,
"CS","INTERVAL",7700,"420186420186000","<186; 186>","186","1900-01-01","9999-09-09",,,186,186,
"CS","INTERVAL",7700,"420187420187000","<187; 187>","187","1900-01-01","9999-09-09",,,187,187,
"CS","INTERVAL",7700,"420187420188000","<187; 188>","187 až 188 (více nebo rovno 187 a méně nebo rovno 188)","1900-01-01","9999-09-09",,,187,188,
"CS","INTERVAL",7700,"420188420188000","<188; 188>","188","1900-01-01","9999-09-09",,,188,188,
"CS","INTERVAL",7700,"420189420189000","<189; 189>","189","1900-01-01","9999-09-09",,,189,189,
"CS","INTERVAL",7700,"420189420190000","<189; 190>","189 až 190 (více nebo rovno 189 a méně nebo rovno 190)","1900-01-01","9999-09-09",,,189,190,
"CS","INTERVAL",7700,"420190420190000","<190; 190>","190","1900-01-01","9999-09-09",,,190,190,
"CS","INTERVAL",7700,"420190620200000","<190; 200)","190 až 200 (více nebo rovno 190 a méně než 200)","1900-01-01","9999-09-09",,200,190,,
"CS","INTERVAL",7700,"420191420191000","<191; 191>","191","1900-01-01","9999-09-09",,,191,191,
"CS","INTERVAL",7700,"420192420192000","<192; 192>","192","1900-01-01","9999-09-09",,,192,192,
"CS","INTERVAL",7700,"420193420193000","<193; 193>","193","1900-01-01","9999-09-09",,,193,193,
"CS","INTERVAL",7700,"420194420194000","<194; 194>","194","1900-01-01","9999-09-09",,,194,194,
"CS","INTERVAL",7700,"420195420195000","<195; 195>","195","1900-01-01","9999-09-09",,,195,195,
"CS","INTERVAL",7700,"420196420196000","<196; 196>","196","1900-01-01","9999-09-09",,,196,196,
"CS","INTERVAL",7700,"420196420197000","<196; 197>","196 až 197 (více nebo rovno 196 a méně nebo rovno 197)","1900-01-01","9999-09-09",,,196,197,
"CS","INTERVAL",7700,"420197420197000","<197; 197>","197","1900-01-01","9999-09-09",,,197,197,
"CS","INTERVAL",7700,"420198420198000","<198; 198>","198","1900-01-01","9999-09-09",,,198,198,
"CS","INTERVAL",7700,"420199420199000","<199; 199>","199","1900-01-01","9999-09-09",,,199,199,
"CS","INTERVAL",7700,"420200420200000","<200; 200>","200","1900-01-01","9999-09-09",,,200,200,
"CS","INTERVAL",7700,"420200420201000","<200; 201>","200 až 201 (více nebo rovno 200 a méně nebo rovno 201)","1900-01-01","9999-09-09",,,200,201,
"CS","INTERVAL",7700,"420200420202000","<200; 202>","200 až 202 (více nebo rovno 200 a méně nebo rovno 202)","1900-01-01","9999-09-09",,,200,202,
"CS","INTERVAL",7700,"420200620250000","<200; 250)","200 až 250 (více nebo rovno 200 a méně než 250)","1900-01-01","9999-09-09",,250,200,,"A"
"CS","INTERVAL",7700,"420200620300000","<200; 300)","200 až 300 (více nebo rovno 200 a méně než 300)","1900-01-01","9999-09-09",,300,200,,
